site,tree_typo,tree_cored,species,dbh,same_individual,dead
artaso,long_pruned_pollards,77,Fagus sylvatica,15,a,FALSE
artaso,long_pruned_pollards,77,Fagus sylvatica,9.4,a,TRUE
artaso,long_pruned_pollards,77,Fagus sylvatica,15.6,a,FALSE
artaso,long_pruned_pollards,77,Fagus sylvatica,10.5,a,TRUE
artaso,long_pruned_pollards,77,Fagus sylvatica,11.8,a,TRUE
artaso,long_pruned_pollards,77,Fagus sylvatica,18.9,a,TRUE
artaso,long_pruned_pollards,77,Fagus sylvatica,16,a,TRUE
artaso,long_pruned_pollards,77,Fagus sylvatica,16.4,a,TRUE
artaso,long_pruned_pollards,77,Fagus sylvatica,26.5,a,TRUE
artaso,long_pruned_pollards,77,Fagus sylvatica,25.2,NA,FALSE
artaso,long_pruned_pollards,77,Fagus sylvatica,48.2,b,FALSE
artaso,long_pruned_pollards,77,Fagus sylvatica,55.2,b,FALSE
artaso,long_pruned_pollards,77,Fagus sylvatica,61,NA,TRUE
artaso,long_pruned_pollards,77,Fagus sylvatica,94.5,NA,FALSE
artaso,long_pruned_pollards,77,Fagus sylvatica,65.6,NA,FALSE
artaso,long_pruned_pollards,77,Fagus sylvatica,88.5,NA,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,73.5,a,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,47.3,a,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,27.6,a,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,43.7,a,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,30,b,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,27.4,b,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,11.8,b,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,15.7,c,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,19.7,c,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,77.4,NA,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,40.1,NA,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,120.4,d,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,10,d,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,25.8,d,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,23.3,d,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,24.2,d,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,21,d,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,29.1,e,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,22.6,e,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,39.5,e,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,35.6,e,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,39.3,e,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,11.7,e,FALSE
artaso,long_pruned_pollards,78,Fagus sylvatica,16.4,e,TRUE
artaso,long_pruned_pollards,78,Fagus sylvatica,16.4,e,TRUE
artaso,long_pruned_pollards,79,Fagus sylvatica,16.6,NA,TRUE
artaso,long_pruned_pollards,79,Fagus sylvatica,18.5,a,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,11,a,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,32.9,a,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,22.4,b,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,23.6,b,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,25,b,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,24.2,b,TRUE
artaso,long_pruned_pollards,79,Fagus sylvatica,33.4,NA,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,74,NA,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,40.8,NA,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,50.5,NA,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,12.3,c,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,45.9,c,FALSE
artaso,long_pruned_pollards,79,Fagus sylvatica,44.9,c,FALSE
artaso,long_pruned_pollards,80,Fagus sylvatica,11.6,NA,FALSE
artaso,long_pruned_pollards,80,Fagus sylvatica,10.5,NA,FALSE
artaso,long_pruned_pollards,80,Fagus sylvatica,9.4,NA,FALSE
artaso,long_pruned_pollards,80,Fagus sylvatica,63.8,NA,FALSE
artaso,long_pruned_pollards,80,Fagus sylvatica,11.3,NA,FALSE
artaso,long_pruned_pollards,80,Fagus sylvatica,9,NA,FALSE
artaso,long_pruned_pollards,80,Fagus sylvatica,29.8,NA,FALSE
astobizkar,long_established,181,Fagus sylvatica,50.6,NA,FALSE
astobizkar,long_established,181,Fagus sylvatica,32.2,NA,FALSE
astobizkar,long_established,181,Fagus sylvatica,38.3,NA,FALSE
astobizkar,long_established,181,Fagus sylvatica,37.1,NA,FALSE
astobizkar,long_established,181,Fagus sylvatica,28.3,a,FALSE
astobizkar,long_established,181,Fagus sylvatica,21,a,FALSE
astobizkar,long_established,181,Fagus sylvatica,42.4,NA,FALSE
astobizkar,long_established,181,Fagus sylvatica,22,NA,FALSE
astobizkar,long_established,182,Ilex aquifolium,17,a,FALSE
astobizkar,long_established,182,Ilex aquifolium,17.5,a,FALSE
astobizkar,long_established,182,Ilex aquifolium,17,a,FALSE
astobizkar,long_established,182,Ilex aquifolium,7.5,a,FALSE
astobizkar,long_established,182,Fagus sylvatica,48.5,NA,FALSE
astobizkar,long_established,183,Fagus sylvatica,34,NA,FALSE
astobizkar,long_established,183,Fagus sylvatica,41,a,FALSE
astobizkar,long_established,183,Fagus sylvatica,7.5,a,TRUE
astobizkar,long_established,183,Fagus sylvatica,34,b,FALSE
astobizkar,long_established,183,Fagus sylvatica,25,b,FALSE
astobizkar,long_established,183,Fagus sylvatica,46,c,FALSE
astobizkar,long_established,183,Fagus sylvatica,40,c,TRUE
astobizkar,long_established,183,Fagus sylvatica,46,NA,FALSE
astobizkar,long_established,183,Fagus sylvatica,36.5,NA,FALSE
astobizkar,long_established,183,Ilex aquifolium,14,NA,FALSE
astobizkar,long_established,183,Fagus sylvatica,43,NA,FALSE
astobizkar,long_established,183,Fagus sylvatica,25.5,NA,FALSE
astobizkar,long_established,183,Fagus sylvatica,41.5,NA,FALSE
astobizkar,long_established,183,Fagus sylvatica,47,NA,FALSE
astobizkar,long_established,183,Fagus sylvatica,28,NA,FALSE
astobizkar,long_established,184,Fagus sylvatica,17,NA,FALSE
astobizkar,long_established,184,Fagus sylvatica,15,a,FALSE
astobizkar,long_established,184,Fagus sylvatica,43,a,FALSE
astobizkar,long_established,184,Fagus sylvatica,35.5,a,FALSE
astobizkar,long_established,184,Fagus sylvatica,14,NA,FALSE
astobizkar,long_established,184,Fagus sylvatica,24,b,FALSE
astobizkar,long_established,184,Fagus sylvatica,18,b,FALSE
astobizkar,long_established,184,Fagus sylvatica,23,NA,FALSE
astobizkar,long_established,184,Fagus sylvatica,33,c,FALSE
astobizkar,long_established,184,Fagus sylvatica,11,c,FALSE
astobizkar,long_established,184,Fagus sylvatica,46,NA,FALSE
astobizkar,long_established,184,Fagus sylvatica,37,NA,FALSE
astobizkar,long_established,184,Fagus sylvatica,43.5,NA,FALSE
astobizkar,long_established,184,Fagus sylvatica,45.5,NA,FALSE
astobizkar,long_established,184,Fagus sylvatica,20.5,d,FALSE
astobizkar,long_established,184,Fagus sylvatica,27,d,FALSE
astobizkar,long_established,184,Fagus sylvatica,15,NA,FALSE
astobizkar,long_established,184,Fagus sylvatica,34,NA,FALSE
astobizkar,long_established,184,Fagus sylvatica,18,e,FALSE
astobizkar,long_established,184,Fagus sylvatica,13,e,FALSE
astobizkar,long_established,184,Fagus sylvatica,20.5,e,FALSE
astobizkar,long_established,184,Fagus sylvatica,18,e,FALSE
astobizkar,long_established,184,Fagus sylvatica,31,e,FALSE
astobizkar,long_established,184,Fagus sylvatica,35,e,TRUE
astobizkar,long_established,185,Fagus sylvatica,48.5,NA,FALSE
astobizkar,long_established,185,Fagus sylvatica,43,a,FALSE
astobizkar,long_established,185,Fagus sylvatica,8.5,a,FALSE
astobizkar,long_established,185,Fagus sylvatica,35,NA,FALSE
astobizkar,long_established,185,Fagus sylvatica,22,NA,FALSE
astobizkar,long_established,185,Fagus sylvatica,19,b,FALSE
astobizkar,long_established,185,Fagus sylvatica,34,b,FALSE
astobizkar,long_established,185,Fagus sylvatica,20,b,FALSE
astobizkar,long_established,185,Fagus sylvatica,11,b,FALSE
astobizkar,long_established,185,Fagus sylvatica,14,NA,FALSE
astobizkar,long_established,185,Fagus sylvatica,16.5,NA,FALSE
astobizkar,long_established,185,Fagus sylvatica,23,NA,FALSE
astobizkar,long_established,185,Fagus sylvatica,54,NA,FALSE
astobizkar,long_established,185,Fagus sylvatica,22.5,NA,FALSE
astobizkar,long_established,185,Fagus sylvatica,19.5,NA,FALSE
astobizkar,long_established,185,Ilex aquifolium,23,c,FALSE
astobizkar,long_established,185,Ilex aquifolium,22,c,FALSE
astobizkar,long_established,186,Fagus sylvatica,23.5,NA,FALSE
astobizkar,long_established,186,Fagus sylvatica,18,NA,FALSE
astobizkar,long_established,186,Fagus sylvatica,14,NA,FALSE
astobizkar,long_established,186,Fagus sylvatica,19,a,FALSE
astobizkar,long_established,186,Fagus sylvatica,21,a,FALSE
astobizkar,long_established,186,Fagus sylvatica,9,a,FALSE
astobizkar,long_established,186,Fagus sylvatica,9,a,FALSE
astobizkar,long_established,186,Fagus sylvatica,8,b,FALSE
astobizkar,long_established,186,Fagus sylvatica,17,b,FALSE
astobizkar,long_established,186,Fagus sylvatica,36,b,FALSE
astobizkar,long_established,186,Fagus sylvatica,40,b,TRUE
astobizkar,long_established,186,Fagus sylvatica,20,b,TRUE
astobizkar,long_established,186,Fagus sylvatica,14.5,NA,FALSE
astobizkar,long_established,186,Fagus sylvatica,15,c,FALSE
astobizkar,long_established,186,Fagus sylvatica,40,c,FALSE
astobizkar,long_established,186,Fagus sylvatica,19,d,FALSE
astobizkar,long_established,186,Fagus sylvatica,34,d,FALSE
astobizkar,long_established,186,Fagus sylvatica,20,d,FALSE
astobizkar,long_established,186,Fagus sylvatica,11,d,FALSE
astobizkar,long_established,187,Fagus sylvatica,23.5,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,33,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,8.5,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,13.5,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,26,a,FALSE
astobizkar,long_established,187,Fagus sylvatica,8,a,FALSE
astobizkar,long_established,187,Fagus sylvatica,32,b,FALSE
astobizkar,long_established,187,Fagus sylvatica,15,b,FALSE
astobizkar,long_established,187,Fagus sylvatica,7.5,b,FALSE
astobizkar,long_established,187,Fagus sylvatica,28.5,c,FALSE
astobizkar,long_established,187,Fagus sylvatica,9,c,FALSE
astobizkar,long_established,187,Fagus sylvatica,7.5,c,FALSE
astobizkar,long_established,187,Fagus sylvatica,30,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,32,d,FALSE
astobizkar,long_established,187,Fagus sylvatica,35.5,d,FALSE
astobizkar,long_established,187,Fagus sylvatica,12.5,d,FALSE
astobizkar,long_established,187,Fagus sylvatica,20,d,FALSE
astobizkar,long_established,187,Fagus sylvatica,12,e,FALSE
astobizkar,long_established,187,Fagus sylvatica,11,e,FALSE
astobizkar,long_established,187,Fagus sylvatica,24,f,FALSE
astobizkar,long_established,187,Fagus sylvatica,19,f,FALSE
astobizkar,long_established,187,Ilex aquifolium,14.5,g,FALSE
astobizkar,long_established,187,Ilex aquifolium,9,g,FALSE
astobizkar,long_established,187,Ilex aquifolium,12.5,g,FALSE
astobizkar,long_established,187,Ilex aquifolium,7.5,g,FALSE
astobizkar,long_established,187,Fagus sylvatica,45,NA,TRUE
astobizkar,long_established,187,Fagus sylvatica,13,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,8,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,30,h,FALSE
astobizkar,long_established,187,Fagus sylvatica,40,h,FALSE
astobizkar,long_established,187,Fagus sylvatica,25,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,8,i,FALSE
astobizkar,long_established,187,Fagus sylvatica,26,i,FALSE
astobizkar,long_established,187,Fagus sylvatica,18,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,20,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,13.5,NA,FALSE
astobizkar,long_established,187,Fagus sylvatica,8,NA,FALSE
astobizkar,long_established,188,Fagus sylvatica,15.5,NA,FALSE
astobizkar,long_established,188,Fagus sylvatica,35,NA,FALSE
astobizkar,long_established,188,Fagus sylvatica,19,a,FALSE
astobizkar,long_established,188,Fagus sylvatica,24,a,FALSE
astobizkar,long_established,188,Ilex aquifolium,14,b,FALSE
astobizkar,long_established,188,Ilex aquifolium,9,b,FALSE
astobizkar,long_established,188,Ilex aquifolium,12,b,FALSE
astobizkar,long_established,188,Ilex aquifolium,8,b,FALSE
astobizkar,long_established,188,Ilex aquifolium,13,b,FALSE
astobizkar,long_established,188,Fagus sylvatica,31,c,FALSE
astobizkar,long_established,188,Fagus sylvatica,45.5,c,FALSE
astobizkar,long_established,188,Fagus sylvatica,29,d,FALSE
astobizkar,long_established,188,Fagus sylvatica,15,d,FALSE
astobizkar,long_established,188,Fagus sylvatica,19,e,FALSE
astobizkar,long_established,188,Fagus sylvatica,7.5,e,FALSE
astobizkar,long_established,188,Fagus sylvatica,20,e,TRUE
astobizkar,long_established,188,Fagus sylvatica,15,e,TRUE
astobizkar,long_established,188,Fagus sylvatica,15,f,FALSE
astobizkar,long_established,188,Fagus sylvatica,26,f,FALSE
astobizkar,long_established,188,Fagus sylvatica,26.5,f,FALSE
astobizkar,long_established,188,Fagus sylvatica,20,f,FALSE
astobizkar,long_established,188,Fagus sylvatica,9,f,FALSE
astobizkar,long_established,188,Fagus sylvatica,14,f,FALSE
astobizkar,long_established,188,Fagus sylvatica,13,f,FALSE
astobizkar,long_established,188,Fagus sylvatica,35,f,FALSE
astobizkar,long_established,188,Fagus sylvatica,45,NA,TRUE
astobizkar,long_established,188,Fagus sylvatica,20.5,NA,FALSE
astobizkar,long_established,189,Fagus sylvatica,22,a,FALSE
astobizkar,long_established,189,Fagus sylvatica,26.2,a,FALSE
astobizkar,long_established,189,Fagus sylvatica,13.9,b,TRUE
astobizkar,long_established,189,Fagus sylvatica,16.3,b,FALSE
astobizkar,long_established,189,Fagus sylvatica,20.8,c,FALSE
astobizkar,long_established,189,Fagus sylvatica,12.3,c,FALSE
astobizkar,long_established,189,Fagus sylvatica,22.8,d,FALSE
astobizkar,long_established,189,Fagus sylvatica,24.5,d,FALSE
astobizkar,long_established,189,Fagus sylvatica,31.1,NA,FALSE
astobizkar,long_established,189,Fagus sylvatica,10.5,NA,FALSE
astobizkar,long_established,189,Fagus sylvatica,7.5,NA,TRUE
astobizkar,long_established,189,Fagus sylvatica,12.3,e,FALSE
astobizkar,long_established,189,Fagus sylvatica,15.9,e,FALSE
astobizkar,long_established,190,Fagus sylvatica,25,a,FALSE
astobizkar,long_established,190,Fagus sylvatica,7.9,a,TRUE
astobizkar,long_established,190,Fagus sylvatica,9.3,a,FALSE
astobizkar,long_established,190,Fagus sylvatica,32.3,b,FALSE
astobizkar,long_established,190,Fagus sylvatica,18.7,b,FALSE
astobizkar,long_established,190,Fagus sylvatica,10.7,b,FALSE
astobizkar,long_established,190,Fagus sylvatica,27.8,b,FALSE
astobizkar,long_established,190,Fagus sylvatica,32.4,b,FALSE
astobizkar,long_established,190,Fagus sylvatica,33.2,c,FALSE
astobizkar,long_established,190,Fagus sylvatica,12.7,c,FALSE
astobizkar,long_established,190,Fagus sylvatica,26.5,c,FALSE
astobizkar,long_established,190,Fagus sylvatica,40.5,c,FALSE
astobizkar,long_established,190,Fagus sylvatica,9.3,NA,FALSE
astobizkar,long_established,190,Fagus sylvatica,16.3,d,FALSE
astobizkar,long_established,190,Fagus sylvatica,8,d,FALSE
astobizkar,long_established,190,Fagus sylvatica,28,d,FALSE
astobizkar,long_established,190,Fagus sylvatica,22.8,e,FALSE
astobizkar,long_established,190,Fagus sylvatica,7.5,e,FALSE
astobizkar,long_established,190,Fagus sylvatica,30.5,e,FALSE
astobizkar,long_established,190,Fagus sylvatica,18,e,FALSE
astobizkar,long_established,190,Fagus sylvatica,22.7,e,FALSE
astobizkar,long_established,190,Fagus sylvatica,8,f,FALSE
astobizkar,long_established,190,Fagus sylvatica,17,f,FALSE
astobizkar,long_established,190,Fagus sylvatica,27.8,f,FALSE
astobizkar,long_established,190,Fagus sylvatica,56.2,g,FALSE
astobizkar,long_established,190,Fagus sylvatica,48.6,g,FALSE
astobizkar,long_established,190,Fagus sylvatica,36.8,NA,FALSE
astobizkar,long_established,190,Fagus sylvatica,16.4,NA,FALSE
astobizkar,long_established,190,Fagus sylvatica,24.1,h,FALSE
astobizkar,long_established,190,Fagus sylvatica,8.5,h,FALSE
astobizkar,long_established,191,Fagus sylvatica,10.1,NA,FALSE
astobizkar,long_established,191,Fagus sylvatica,26.6,a,FALSE
astobizkar,long_established,191,Fagus sylvatica,43,a,FALSE
astobizkar,long_established,191,Fagus sylvatica,27.4,a,FALSE
astobizkar,long_established,192,Fagus sylvatica,39,a,FALSE
astobizkar,long_established,192,Fagus sylvatica,50.6,a,FALSE
astobizkar,long_established,192,Fagus sylvatica,20.9,a,FALSE
astobizkar,long_established,192,Fagus sylvatica,50,NA,TRUE
astobizkar,long_established,192,Fagus sylvatica,28.8,b,FALSE
astobizkar,long_established,192,Fagus sylvatica,50.2,b,FALSE
astobizkar,long_established,192,Fagus sylvatica,53,b,TRUE
astobizkar,long_established,193,Fagus sylvatica,10.9,a,TRUE
astobizkar,long_established,193,Fagus sylvatica,13.5,a,FALSE
astobizkar,long_established,193,Fagus sylvatica,11,a,FALSE
astobizkar,long_established,193,Fagus sylvatica,28,NA,FALSE
astobizkar,long_established,193,Ilex aquifolium,26.5,b,FALSE
astobizkar,long_established,193,Ilex aquifolium,17.8,b,FALSE
astobizkar,long_established,193,Ilex aquifolium,15.9,c,FALSE
astobizkar,long_established,193,Ilex aquifolium,12.2,c,FALSE
astobizkar,long_established,193,Ilex aquifolium,19.2,c,FALSE
astobizkar,long_established,193,Ilex aquifolium,13.8,d,FALSE
astobizkar,long_established,193,Ilex aquifolium,21.5,d,FALSE
astobizkar,long_established,193,Fagus sylvatica,9.6,e,FALSE
astobizkar,long_established,193,Fagus sylvatica,22,e,FALSE
astobizkar,long_established,193,Fagus sylvatica,64.3,e,FALSE
astobizkar,long_established,193,Ilex aquifolium,12.3,NA,FALSE
astobizkar,long_established,193,Ilex aquifolium,14.7,NA,FALSE
astobizkar,long_established,193,Ilex aquifolium,12.8,NA,FALSE
astobizkar,long_established,194,Fagus sylvatica,38.8,a,FALSE
astobizkar,long_established,194,Fagus sylvatica,46.5,a,FALSE
astobizkar,long_established,194,Ilex aquifolium,32,NA,FALSE
astobizkar,long_established,195,Fagus sylvatica,89.9,NA,FALSE
astobizkar,long_established,195,Fagus sylvatica,43.3,NA,FALSE
astobizkar,long_established,195,Fagus sylvatica,24.5,NA,FALSE
astobizkar,long_established,195,Fagus sylvatica,9.7,NA,FALSE
astobizkar,long_established,195,Fagus sylvatica,46.3,NA,FALSE
astobizkar,long_established,195,Fagus sylvatica,36.4,a,FALSE
astobizkar,long_established,195,Fagus sylvatica,8,a,TRUE
astobizkar,long_established,195,Fagus sylvatica,10,a,TRUE
astobizkar,long_established,195,Fagus sylvatica,27.5,NA,FALSE
astobizkar,long_established,196,Fagus sylvatica,14.5,a,FALSE
astobizkar,long_established,196,Fagus sylvatica,22.6,a,FALSE
astobizkar,long_established,196,Fagus sylvatica,11.2,a,FALSE
astobizkar,long_established,196,Fagus sylvatica,14.9,NA,FALSE
astobizkar,long_established,196,Fagus sylvatica,14.4,b,FALSE
astobizkar,long_established,196,Fagus sylvatica,30.4,b,FALSE
astobizkar,long_established,196,Fagus sylvatica,9.3,b,FALSE
astobizkar,long_established,196,Fagus sylvatica,23,NA,FALSE
astobizkar,long_established,196,Fagus sylvatica,39.5,NA,FALSE
astobizkar,long_established,196,Fagus sylvatica,30.1,c,FALSE
astobizkar,long_established,196,Fagus sylvatica,31.4,c,FALSE
astobizkar,long_established,196,Fagus sylvatica,30.5,c,FALSE
astobizkar,long_established,196,Fagus sylvatica,18.1,d,FALSE
astobizkar,long_established,196,Fagus sylvatica,16.5,d,FALSE
astobizkar,long_established,196,Fagus sylvatica,12.5,d,FALSE
astobizkar,long_established,196,Fagus sylvatica,31.1,NA,FALSE
astobizkar,long_established,196,Fagus sylvatica,30.7,NA,FALSE
astobizkar,long_established,196,Fagus sylvatica,32.4,NA,FALSE
astobizkar,long_established,196,Fagus sylvatica,22,e,FALSE
astobizkar,long_established,196,Fagus sylvatica,22.7,e,FALSE
astobizkar,long_established,196,Fagus sylvatica,18,e,FALSE
astobizkar,long_established,196,Fagus sylvatica,32.6,NA,FALSE
astobizkar,long_established,197,Fagus sylvatica,36.9,NA,FALSE
astobizkar,long_established,197,Fagus sylvatica,63.3,NA,FALSE
astobizkar,long_established,197,Fagus sylvatica,56.5,a,FALSE
astobizkar,long_established,197,Fagus sylvatica,21.8,a,FALSE
astobizkar,long_established,197,Fagus sylvatica,57,NA,FALSE
astobizkar,long_established,197,Fagus sylvatica,17.4,NA,FALSE
astobizkar,long_established,198,Fagus sylvatica,57.3,NA,FALSE
astobizkar,long_established,198,Fagus sylvatica,34,NA,FALSE
astobizkar,long_established,198,Fagus sylvatica,59,NA,FALSE
astobizkar,long_established,198,Fagus sylvatica,26,NA,FALSE
astobizkar,long_established,198,Fagus sylvatica,11.9,NA,FALSE
astobizkar,long_established,198,Fagus sylvatica,29.6,NA,FALSE
astobizkar,long_established,198,Fagus sylvatica,48,NA,FALSE
astobizkar,long_established,198,Fagus sylvatica,21.2,a,FALSE
astobizkar,long_established,198,Fagus sylvatica,58,a,FALSE
astobizkar,long_established,198,Fagus sylvatica,16.3,b,TRUE
astobizkar,long_established,198,Fagus sylvatica,7.5,b,TRUE
astobizkar,long_established,198,Fagus sylvatica,25.3,NA,FALSE
astobizkar,long_established,199,Fagus sylvatica,24.5,NA,FALSE
astobizkar,long_established,199,Sorbus aria,29.5,NA,FALSE
astobizkar,long_established,199,Fagus sylvatica,45.2,NA,FALSE
astobizkar,long_established,199,Fagus sylvatica,16.7,NA,FALSE
astobizkar,long_established,199,Fagus sylvatica,25.3,a,FALSE
astobizkar,long_established,199,Fagus sylvatica,7.5,a,FALSE
